id	items
1515462805E4B7E9A5EFDCBAD920B09F	7177905,7562890,6689512
151546287668263A6F9B5C8B5A37A224	7632036,6747659,5771963,6275596,6972957
15154628967E0ABBF5A2A4753A4C4755	6695929,5983750
15154629212B953E1D61E1DAB6E3891B	6591144,7418157,7441391
1515463011BA6A2B966E7865BEC47608	7579260,7534002,7591552,7527071,7515766
15154631217D6C670318211A3C8D2D53	7534002,7591552,7527071,7579260,7515766
151546316255552547DCDE42CEDD0675	6063843,7177905,6789505,6483500,6773668,7027336,6427803,7174291,6402438,6026811,7109883,6430592
151546317519C07AB068D79804414409	6762750,6762889,7475233,6762874
1515463236C2D67F7E619A440CE95340	6923814,7065545
1515463267B4D5E71E2AA6B6D7834175	7515478,5637495
1515463293ED435B731A31ACCE23E2F6	7484478,1599594,7196329,7330583,6548791,7410928
1515463331E20D65741B7070F4114D04	7515766,7534002,7591552,7527071,7579260
1515463354EEAC9A381CAA102E6553CC	6992664,7652306
151546339419613D183F0BCEBE7774A0	6807311,7624715,7624755
1515463430057A77D17070837C054972	7177568,6954086,7659220,5818270,6429917
1515463431B503CB3DCA71B74E8231F2	6942062,7189222
15154634523A272A1E72FEF727101CB5	7622558,7091984,7080366,6960214,6460561
15154635077DDA619C17F5A0CE3F38F9	7576231,6094258,5844251,4332505,7445900,6484893,6996523,6046042,7519111,6917287,6032359
1515463527B6F75080CF9D7FB68ECFAC	7591552,7579260,7527071,7534002,7515766
15154635575FA755F0E248CB41053C08	7109112,6882581
1515463571D8BEC5849B92DD520CF3A3	7569248,7569259
1515463693625A84A5DDBD1907B12D8A	7194676,7451394,6952761
15154637515650BD0A6BA995F5760D59	7011400,7055920,6422545
1515463755D186E0E0997C5549EB510A	7591552,7515766,7527071,7579260,7534002
15154638735F7F9C1CAED16D29CE381E	7534002,7591552,7527071,7515766,7579260
151546387921348D24BC2DF41A969930	7503104,6548791
1515463898EFDF5FA7F92FA0D40B8733	6996248,7439175,7189667,6027708
151546395015B52958B1D7B7D4520655	7649958,6627462,7194674,7649959
1515463962E415B9129170EB0050FA4E	6993829,1552409,5781385
151546396909755DD23293896FC06FCD	7591552,7534002,7527071,7579260,7515766
15154639730D4A8D95ABE2F49A98B507	1373338,5834703,6589690,6301172
1515463999934B4862BD18E1D5C4A000	7633648,7633646
1515464047951AC1E409B3BB197798ED	6888088,5992550,6048065,7149756,6959203
1515464061BA63267622F7A403F81D31	7113961,5781939,7105780
151546413343284AA139C0960D92ACFE	6127050,7498685,7150414,5731787,7444613,6496247,5823706,6820032,7463584,6532973
1515464147EF439C853339897837A455	6834562,6823611,6776858
1515464237D58E18552B9946B5DBFA7D	7176495,7570527,7149309,6679231,6845422,7203641,7114084,2892139,7643395
15154642490A2B43AE8166FE714E6E00	6429163,6430391
15154643384739C9BA36CC519EACD878	7354680,7149392
15154643399A621CF2CF62EB389FB232	7475434,6974657
1515464342E6D745138EC2BA3763F3F7	6266845,7103088,6103277,7492946
151546439817EA7597A162E58E3A547D	7465944,7527071
15154644034EAF65A1068E03E55E3A68	3210221,7189836,7457359
1515464406183F7EF816F27984929567	7654746,6551627
1515464438CCD8007BA68F986ACDC39D	6820032,6749156,7450330
1515464457A406290C178946B3F38C45	7628200,7032165
1515464553942C220182F5C904A2115A	7176495,6972456
1515464562A52AC3613C1B461C0B8C38	6921082,6789608,6789611
15154645667A8D5283657A5491E2BB2F	6137455,5956368,6274417
1515464580DB2E18BD1871BDA4ADE3F5	6075912,6416914,6037696
151546459092F90CED8D9CA56067741F	7561996,7149050,7469233,7348740,5773574
1515464591D51E379605067E9E3D8850	5722330,6988577
1515464599771A6F7E4A373C073E63CA	5890318,6835173
15154646329B5AB4D36B273F58C43D2C	6437094,7242720
151546464409DCC09CE61114D5F16739	7115617,7520342
1515464644A6D4BA4DD2B4049196F4B5	7558164,3244276,6503134,6590428,5946224,6503130,6983297
1515464644D4E5DF2ED0336A224AC160	6779875,6779877
1515464660F930B79E7A2960BE6E060A	6695312,6541981,6185638,6757655,5864054,6529083,5449311
1515464779E147C064A02B8A46510A9F	7177905,6952894,6820032,7624658
1515464801B9F8613D36655CBDEA4B33	6078765,7474037,6264311
1515464811A1EEED13617BCFB0940526	6907996,6838721,6907989
1515464913447C2AB281B37449ADEB27	7394512,7249848
1515464946CD718259BDBB4500C6ADFA	7280062,6384515
15154649727C5BC5126552B2CFFD41E7	6047833,7157015,6840883,7643449
15154651050AB908216140E32C24665D	6523804,5488515,6615854
15154651381595871817FFBDDA0423CB	6905532,6067801,6822846,5729214,7248961
1515465264BC39B66D74E082275500E9	6769219,7451536,6880887,6915818
15154652935E16CDE56D5B57AA01920E	6000044,5992430,7492639
15154654022F1A55AA483079B3553FBB	6274962,6989805
1515465408FD9AD40AB859D05D729F27	7045290,6180075
151546544238B92B3C035442A88F0385	7242659,7195753,7195750,7362589
1515465451BF4EE7C9B6BBA95FA171E7	6343347,7394439
15154654975CA91E96771E407470B06F	7020570,6728807,6402303,6653052
15154654997775B0D3980ECD6501152C	7153565,6965846,6221292,6659993,7077062,6340923,6543544,6811981,6771375,6637735,7157407,7015991,6814484,6101147,6882082,6839223,7146901,6980108,7213638,6938750
1515465512CD7F7D10E40603222115BC	7517934,7601211,7247653,7640403,6911385
15154655211C07F1C3E3D626BE1A571A	6462043,7602862,7454999,6326469
1515465522DC58E14101B84792790CD3	7481274,5593583,7419089
1515465538B6FD590B044E64A7F51B92	5773239,5777698
1515465553A3B6CDF83F2FF01E17C0A8	6094284,7174291,7349615
1515465568BC7BF011002EF94E3D2EAA	7531070,7153500
151546560693630ECD834F452FC1C0C5	2994182,7097429
15154656627ECA86A1DE871EF999BDD5	6956552,6943141,7028713,7145740
15154656887BF36347F570850DAAB0D3	3048730,1789845,6671066,6987799,7171980,4332424,7092653,7620171,1965484,7121968,6041324,6226092,6180701,6270445,6233011,1761965,7105523,3404296,6639364,7448807,7195288,7243223,7513467,7484850,6945929,6711207,6912451,6744728
15154657090C582929AE703C893DDB27	7515478,6756221,6218499
15154658142230B223BED99A30FFA8EE	4100311,7003818,7281022
1515465860C9B15481CD376CB17C0BD1	7423699,5863365,6400757,7232208,7633367,7544975,7408427,6429459,7365156,7134973,7373835,6476398,7649295
151546586663FD287B2FC07166CEE05B	6456155,7103088,5852361
15154660462BEB4A7096D2882ADE7EE5	5495327,6668493,6454578,6194206
1515466133BD0F7BB02BFB1E8D45B4B2	5910534,3255007,5804189
1515466156B5E3B6DA795E9C71BA66B6	7266150,7142304
151546620013A82632AA784828E8EA39	6996865,6656563,7413535,7400900,7237998,6641582,6815783,7562332,6996869
1515466272D7D043BC22B6C9E012546E	6746541,7177905,6898586
1515466404A9EF83B403E8B4EE718250	7157908,5530507
15154664099F8B07274730356DB2AD0C	7061705,6903414,7493151,5650172
151546642911141176CD41D344CDEAC0	6567798,5729214,5760794
1515466429323353ADEAC43F1206EA3F	7205276,7541575,6700865,7509052,7541569
1515466511D3904506D758BFAEB4CC7B	6734740,7643459,7651902,7400716
15154665238EB5D5220EE2593988966C	6851125,6084262
151546655562B6C9A6806FD0156BA42D	7519111,6809104,6660124
15154665578B99305593553F11F5B0EB	7245921,5592703,6267930
151546660975F864083A01C916DB9D80	6524792,6053742,6399090,6980194,6376511
151546663521A0EA87B89E30D7D41D4C	7156660,7071487,7161650,7153328,7542287,7172504
1515466641FFDEC4274CE84A91FA0344	6917287,6821231,2901440
1515466724412E9A57B7EAE8B66D5A36	5777154,6067549
151546681343BF1FE328BE25370C8399	6432026,7276212
1515466833A7021D9443523870DBE63C	7328435,7501624,7658420,7658609,7447528,7261743,7195055
15154669484EBACD1AC0FC23616F1E36	6903675,6449095,6988644,6274962
1515466975FDD7103CCE81A5F32B690B	7652479,6895935,6276172,7066247
1515467029F6B9E27D994FAAF5829169	7490748,7596842
15154670696EF4725EDAECCBA9A0945F	7649170,7388631,6644413,6399090,5882177
1515467077AE0ECD57A45D786C788565	7503310,6427513,6913159
151546709443309E2083A07784925B1B	1529326,7094848,7218451,6836521,7442368,7332007,6663317
15154671058F83CD7071A10C4E4034DE	7562587,6548791,7195682,7590403
1515467126CCA800BD4DD4EB660013D6	6254133,6269312
1515467235AD23DEAC1F2F27BDC36C28	7233289,7427584
1515467289AF8E356CAA89201AC9ABF7	7196712,5498590
1515467386027FD44D9626592F163561	6548791,6422545,6746541
1515467499CA72FDFED1E97C322A2417	5531456,5865330
1515467577AABB4A33B97EDF340DE998	7328435,7591920,7556500,7562042,7471800
1515467650480007CCB98639EE7D8FAF	6757655,7538836
15154676974DCCE1BB433A05AD124839	5148692,5149398
1515467754DDC19FE0F4FEA682C45E6C	7506446,6681105,6615709,6837137,7569044,7276739,7172012
15154677814D54BB827B76D87179F622	7239536,7381187
15154678312169F280F7D5377D556A3D	7022348,5980052,7512427
1515467870FB8CDB4D4DD924F5DB8743	7418574,6960752
1515467879EF5093AEB69DFD5703CD75	7655512,7655159,7569992
15154679071B2CCDEF723900EA88F28E	6911385,5729214,7534041,7624658,7244827,7107936
1515467929BDB96CF8340DA5413D94F7	6641882,6495545,6546641
151546794410CAF7EA571DEF6736B2D9	6947408,7624434,6740232,7085763
15154679586B4CE295B02831EEF869DB	7394307,7200016,7340037,7144371
1515467968E87E538210459D8AAD63CE	6676620,7467766,6607140
15154680305E998BDFB1B5A4B238491F	7413293,6983385,7630721
1515468121B819BAC886D1D3FF4BD785	5667634,6895963
1515468162B60F0B5BC06F82409664CF	6960552,7025740
151546826345DC7BB1C34E6A82F845F6	6096937,6962239,6758239,7198788,5695899,3571402,7229460,5695900,6144416,5695898,7454711,7417297,7628694,7646899
1515468295F79F204BB99D4F8EA83640	7451521,6684987,7420629,6972852,7149723,7018939,7572661,7195007,7374300,7658232,7330595,7361142,7195008,6684989
15154683270297BF16F678FE6D833F46	7290773,6042525
151546834074476BB24143936C18CDA2	7293514,7309611,6831668
15154684051F68C1C4991D54C5004F0B	6969329,7117687,6716471
151546845092514E6DFF1318286F1C57	7180546,7491681
15154685005FDA82218648D3C586CDA9	7014569,6932898,6124854,7226891,7633154
1515468529271F9224A028A16389C6CD	5565974,7191417
151546855669C767A861228F4CBA640B	6316913,6448128,6300262
1515468597C577D768EF04B7C7FBE853	6999043,6349809
15154686171CEB04FD834129D6FB47C5	7348220,7534818
15154687480AB7D15564FD729F2F0CB9	7354861,7413497
15154687869D770AF399A04612E7449E	7007823,7622552,5773239
15154687874DD910EEA90507B1A384B2	7519111,5776935,6129489,6040909
1515468794A3EA139B5575231CD6C2D0	7004021,6967754
1515468984F4EF227CF61EA706BDD3A8	5756029,7022348,7460757
1515469006D000D35DE2B2EFCFA0539D	5748435,6831601
15154690489F65793DCF694C541F4B1B	6567789,6218499
1515469088122033A45B5E676C32FD55	5621362,7018233,7018241,7412313
151546910344F390A67FCC2E6A22C6DB	7029116,6747362,7207505
1515469158A34173038F197327E61D2F	7058233,7265660
1515469204F855A3CA243B83461F4626	7466203,7148618,7454081,7148633,7402009,6994208,7018467,6567789,7322905,7538428
1515469212DBEBD003815A562739F4FD	6333095,7381187
1515469215047B401F5784270E3C5F16	6751617,5897474,6751615,6751616,6695771,7469251
151546925339B2C1A71FE9AD47A9C456	7241453,7633154
15154694621B5A8C609D2A4E8AFA9DB8	6823793,6823780,6615310,7039979,6823789,6823726
1515469505A4647CB4CCD970BD995632	7513218,6943580
151546956681CD1F4B9BD912BCF52BB0	6143782,6386202
1515469579306886C3AD0C68D77C2178	7454100,7109852,7176444,7134920,7501247,6740247,6741618,6740257,6937073
151546969725410C9044ED0A9A07BC5A	7233645,6704104
1515469743D084E4EA344C9A34BAF3A3	5925610,3571402,7111539,6960752
1515469774A48521FAA81AA1115C0EFD	7021317,7058409,7022348,6607140,7389312
151546977842E2F2BB83FCA0EE7A15BA	7012649,7137941
1515469792CA0817B268FC7AFAEF36F5	5793778,7381187
1515469886110C0095B4784D1A37D951	6842530,5983750
15154699346C5926A7FA4FDE716D3B0A	6085911,7320813,6571965
1515469952EE545F4216C485EA590752	5756029,7177905
15154700553326EBAB6C5D49FBB00ACC	5900786,6820032,6642758
1515470105A24C6721238396C0BD0696	7574902,6616057,7490934,6882434
1515470180863C3EDB485286BC702A2A	7490748,7048514,6722123,7322848
151547020326D769B5DA016309230CA8	7109640,7650972,7659777
15154702480C64594A3E5AAF29CE9297	5773239,6091786
1515470269A57D739BE28EB21C44EE21	7426684,5655810,7105780,6075760
15154702779EDD3195263D915FCE9E88	6433290,6635610,6393076
15154703198DD9BB7544C8C304F40455	6943580,7145690
1515470374250352F25C36DD5414C0D5	5873093,7390592,6645613,7326515,7458994
1515470391E599F9834E654433D05AC8	7524350,7527106
15154704287260D48C1FAB1F3884F194	7492543,6746113,7624691,7492554
15154704809367156E2E465CB4FD0DDA	4228541,7204398,7645825
151547051645F69AA7C5DE9BA21F13B8	7649962,6627462,7651021,7658435
1515470607B1A95927FD42BA16561100	7352801,7351936
15154706164D672EF2F2D903C82A204F	6920061,6941187,7482122,7210946,7250685
15154707160511FCF423736CB2585DDF	7244827,7039941,5485145
1515470784082385FCF68FC70CE8D32D	7376698,7089287,5621362
1515470831C60FD931F7E0EB5EAEA6D8	7182610,6704337,7139431,6635256
1515470878979FC660BBE4420AFDDDB5	7587377,7404453
1515470931F6DAB804F2D6D55ECE80EE	7146125,7108049
1515470970B82345680BE33501DF00E9	6823522,7202420,7309884,7587376
1515470983176090DCA023002E246A62	6704337,6635256,7182610
151547104377E3B2097D97FEA5BDC04B	6248176,7095035,5639545,7052791,7038987,7632486,6763206
151547110359A453F8792B8E3294B840	7365162,7467978
15154711095469215910AF61F514D7BF	7182610,6704337,6635256
1515471154D0422EAE3C4C5FDF97B53B	5867646,7064865,2857279,7010269
151547117336D216A4F59F25C8475D65	7534475,1932979,7347920,7347916
1515471194CF8C30F4E920968D4A8035	7204398,7631851
1515471195C123C5B7BD255DA366B525	7182610,6635256
151547120613E2C0953280AF60C3DAFE	6900453,7619616,6689062,6346948
1515471239A02A2799FFB950A9F31EAC	7497876,6908000,7221134
151547125251E96E05E52D9D96D77454	5482855,6332527
1515471279CDF55D564BCC8FC95F80F6	6667824,7001243
15154712804EC1ACCF10B486F901CA89	6635256,7182610
1515471348580437FB476A079941E0AF	7340203,7193974,7311415,7084868,7060699
15154713545115D456FE9812EF8CD64E	6635256,7182610
1515471366B234D146325C8B09E651E0	7596666,7575167,7596673,7596724
15154714077305E8FD03A5C8909C7666	7261743,6655061,7600343
151547141545E136A8C2E1DC7DC15074	6773668,7445739,5983070,5900786,6067549
15154714406D8AF02CE66DFE9679EB1E	1739903,6540094,7515584
151547145370EAA8584C60BEE9E111DF	6635256,7182610
1515471478D028AA472D3C6A95997D8F	7103088,6269312,7413352
1515471489313E94611334D111D7543D	7232529,7617894
151547152826C00CC3F948BEBB072C93	7182610,6635256
15154715805D96FC165FF83D18DA74FA	6700865,5729214
15154715819D8FE55D8973435E7BD99F	6687300,7418764,6682881,7144729,6395783,7155579
15154716657B0859AA2BE40C90522FE6	6124772,4146950
15154716813A2CCEEF46B8645BC858F2	7618262,7554177,7174291,7618246,7049083,7476619
1515471817CAB9727689C01C7A0CAF7E	6610797,6988577,6047833,7541730
151547188173554A4720A16B015C69F4	6903782,6740516,5807663
15154718904246586113B9654857662C	7590406,7614117
1515471916D61A3A8784E0FEBD5C6F57	6822846,7591539,7284753,6839577
15154719257374578929C5AB9889574A	7103088,6891832
1515471929CBD9E3143FF349F454859F	7156259,5808567
1515471934C96A3986875900893D0F40	7269534,7134981,2788615,7260952
15154720884AA9440F0F74EE0B60E9A7	5799662,6240936
1515472118D255A94B369836FF62608F	7517642,6585061,7260990
15154721272CF5A5EADACA91FDECD1DE	6758149,6715162
1515472134A9ADF7BE73FAE82C0D8B5F	6911385,6913159,7185397,7142304,7231250
1515472192DE65DDB52516C4A8D1117A	4202068,6610678
1515472213A37B65B28A3BD47B02783B	6911385,6399090,3628877
15154722598EE6EC935A407BCFD7D409	6377898,7390036
15154723221FAE57D41ABDBEA33094F1	7388657,7018412,6503614,6429925,7114311,7376163
15154723807957ADC35567C09DBC0340	6064806,5603723
15154725127B5FDD637C61DC59A6FFC6	7224075,7248535,6695929,6094258,7115619,6701191,6805878,7291526,7230042
15154727465744E5449FE57A346EA2C7	6063843,7244827,7174291
15154727626F0356C51263792A2DA9FA	6454578,6662048
15154728386457B5D453ABD0202CE6C4	7643820,7423493
1515472864103D3203FF08FE6B48F60A	7068393,7156233
15154728764028A806833DEE2B32D827	6042837,6911385,7460757
1515472894A8BF1C5A4660C86D61D2BA	5983750,7441391,7145690,7606554
151547299967162DC89D0A5A16A28E7A	7542442,7365114
15154730271336B915B8980E12E16C95	7105780,1473280,7287527,7425878,7490987,7185397,7196616
1515473059BE9135DA51EC92665602C1	7189849,6998617,7509792,6737573,1873090,6515118,6568634,6911385,7541361
1515473079A971F41EEBC5A3EF1070D7	6440820,7004250
15154731144BCF1BB65921763BC15C03	6676620,6088482
151547311514CB5BD6CE6ABA7EF4C0EF	7096165,6912970
1515473129E87E9314626693F01069C0	7520438,7648307,7649980
1515473130675F46C89CDFD12B7C0B83	7649958,7658459,7655807
151547321829D3FCD23626C65EAF411C	7024493,7425690,6952417
151547323993719DAE7A7E1706661EA5	7006589,7153254
151547324769235108A7888C420AB32E	6568404,5702012,6968853
15154732753F4E4092A98E207347DC93	7658420,7195055,6952761
15154733104605199B3B310A09FD52B3	6856271,7591712,6887529
1515473348AA10BF884ADDB89270AF25	7361022,7450210
1515473378883E60454289473EB3A084	6551565,6825712
151547343525754CE81B46AE12CD37C7	7232515,6895985
15154734465C9C99528490EBEE46034B	3813272,6149352
151547354458810E82830C8B117F99F5	6349809,7122546
15154735584A88FFE876784474E6C50B	5797694,5943062
15154736799B92B751605234263746A0	6607140,6607116
15154737798303CCCE23EE9359E41F54	5604716,7463498,7640700,7489132,7477239,7516814,6048065,6730156,7516317,7011185,6226166,7629580,6909200,7463449,7463471,7516815,7463514,7463521,7520676,7467956,7469392,6373632
151547382332489744AF676F776CD6F2	6124369,5621362,6635253
15154738403A5D60A125F4A68F13D7BE	4811593,7123166,6423934,5567720,6328726,7290889
151547389166BF07548478591B3B376F	3372384,7031418
1515473964F95897EE6F589E68739E66	7015250,7198232,5845466,7015083,5781321
1515474008C1D3565935D0E997B2ABFA	5840680,6042223,7125064,6988577,5801762,6532816
1515474036C27A4FA03B6A03DF6018FE	6316846,6316848
1515474110462EFC2C43BB2AA5A86126	6660350,7454808,6819342,6918830,6958118
1515474141B7E6D18CBCC4A1B118DAE5	7425346,7107607,7091596,7343243
151547417254EB6BE90EF3237F57D368	6989761,5762964,7390592,6822846,6276172,6330121,6845428
1515474177438C30150D21502108DD81	7411528,7222646,5983750,7506828,5767285
15154743090BA434219E9EB7DB0B828C	6395959,7016645
1515474331A304CEEED2FED27F38AEE2	7145690,6943580,6714467
1515474340B2880F70BDAB7E4462CE5C	7591712,7233289
1515474344C653CFEA8F09A6DECFBC66	7572629,5618316,5696327,6948933,7484692,6153388,7117815
151547439153BF7C94BFC1309A7EFA6E	7215204,5873093,6668411,6985298,7514350,2868499,6621309
1515474426CC038AE1C7796405226A13	7439416,6670907
1515474447D067152347D9D31E2CCAD7	6911385,7122546,7159537,7174291,6613949
1515474456563032B96F3DC7E2C08A44	7645002,7494824,7471247
15154744613036B69604FE6561212971	7137731,6925201
1515474484862602ED89C6394D9ECE11	7500938,6911385,7514036,6769894
151547455963C154597007EBC4692A89	7409040,5870680
1515474576FE9726C22A0AC6BE5D6072	5466472,6911748
1515474599970A0D5557F897E6FCB145	1772207,1596896
1515474618597453E808B0D1B503A732	7486929,6872613,6094284,7509776,7203641,6823522,7159537
15154746742BE72CEABA490AE3E4EFA8	6549583,6586225,6997827
151547472249A45F53878C832A6B8082	7645857,7330583
151547473522EFE5C53D8361F4497B96	7515557,7241579,7492224,7509583,7231390,7408784,7512215,7231386,6654459,7383572,7347541,7456496,7268883,6972588,6622863,6598242,6465270
15154747699EA09A9B02765D0F324DCC	7221338,6050544,6221301,6961896,6055811,6151184,7286523,7451394,6822846
151547480353BE03B1701FBE6284935C	7624605,6971766,4726544,7649532
1515474815958783EBCEB91AA27EDD30	7195682,7189849
1515474843C18C558467D5A10C3BA82F	7639159,7516641,6750827,7086714,6267930,6914460
1515474845E11B4681FE03B2C48136F1	7607876,7116894
1515474858141F96DAAAFBC5C87DD90C	7493007,7511613,7641809,7445752,7462931
151547493915C9E06F53AF1C3EBC5BCE	6834613,7474050,6996025,7142812,6078765,7462486
15154749825C159462A3B611BEAE8078	6143800,5756843
151547501453F62C9414C88DA85D5920	5722330,6589690
151547501790D2298960DB2569AA882E	7620539,6925481,6960552,7568941,7025350,7419066,7607390,6934918,7098687,7025740,6433421,7115543,7137671,6032885
15154750269F63B857DFB0D30F358743	7643617,7643603
1515475054E39A044CA0E050AD511112	7129393,7143202
15154750948A227727B83DCE7C3FEB12	7390043,6995574
1515475118426029E65CD770DF50FC78	6790441,4491407,1865425,1865427,6790442,7279745,3698421
15154752610BD22FD27CD61988C12F89	6688461,7173092
1515475274F3A8CF6D74EF602478A946	7145740,6289666,7612370
1515475312E8911A5DDCAFB5AF3A5DBF	7202420,7496791,7174291,6078114
1515475362E9AC13E52154D42D639EC4	7508783,7437194
151547543214C63176F5244C6A6B0A79	5980052,7430590,7261743
151547544195E61F2A9E496BCBCB5965	2882371,4017319,7651749,5503462,7343484,7387916,7651263
15154754654BE93185B90330C290F553	7597217,7634158
1515475465B35A8177889C851C7D9D22	7052258,7052296
1515475472833CC42933AFBC37394C74	7459647,6780467,7446802,6468690
15154755003AE1917DD7902114A5A297	7572607,7655798,7506718,7658274,7261743
1515475575D1514010343870D6578DC4	7120803,6682425,6561974
15154756667CB69A23F40532CDFB7032	7568519,7383277,5872948
1515475712EB686CA88DF6B3083F6B64	6688461,7144191,7018431,7125975
15154757471B17032648935E3E756DA7	6055811,7215457,7034703,6094284
15154758108A95544D2DBF8505B9B597	7153048,7623812,7447376
1515475841084233EEC0FE00DBE9AE8D	6308393,6639392,5637495,3218885,6399090,6648421,5729214,7086235,7170506,961775,6820032,7047211
1515475876BAB2B95ADAC643A3D43978	7127617,7285642
1515475925CCFF555C1B3A4A6CE52AE9	7060422,5771902
151547595753181A515F0669524B904B	5748890,1445497,1445499
1515476022B0C4B0842B9FF6D2FBA325	6926529,7181948
151547602702BC1CAA4AECA1B0C3A0F3	7511190,6233430,5633388
15154760765363CE6F10FDA6EC224D6F	7633030,5729214,6416914,7525434
1515476076EE70958879FEF88288B6AA	5934211,5575470,7657432,6165071,7091732,6821558,6738622,6689011,6807217
15154760906712E8CD6FD8BFF81B8C1D	1552409,5644115
1515476110521184350C646A5CA1ECED	7282759,7176495,5841596,7352797,7352812
15154761595B74A9955711C6F1D69BF3	7155529,7318477
151547624752932CD002655F103CBB2A	7211493,7658266,6215222
1515476249E2EAB5CCC2A77B8D777EC6	7510045,7519111
15154762646FFC9E8E61ED420C112976	6743634,7490897
151547633460C8FD1C094124932AF1E2	6240936,7002776
151547640630574B0B0521A9067354B6	3008743,4462807
15154764185B44FB0090655CC7E32532	7508922,7415191,7211283,7322862,7201437,7534475,7600693,6965404
1515476432E25192751A6D5B55C49B94	7108806,7215457
15154764673CAD6FD5E058E4930DB650	6891031,7194137
151547647402C9D6AEA6D04D6FCAAA26	7056141,6834568
1515476512595D1414075F696E905CAB	7534328,6498771
15154765448127C539C3FC83FFC5858F	6920584,7298259
15154766176AC75C53277378BC0A3720	3628877,7451394,7202420
1515476649F8A5BE22E670AB87EEECDF	7176083,6403986
1515476756C1E1D8CCB6FD510A414352	6082227,7100411
151547683318A52E9FF8F97BEA062FBC	7632036,7188450,7517382,7120365,6941916
15154768424EDAA0F9F93A1D8AF8540A	7486880,6914583,7102927
1515476942C73E686303BDE1173C54D5	7144371,7376165,7288903,7643668
1515476969C487ED6DACA752BF80AFF0	6635500,7167646
1515477018A3613C705D5825CDA1B7B0	7109112,6519916,6911385
151547705651C96563547F5F5DBD3C8F	7600957,7218692
1515477089899D3D862D6086D091E211	6065057,6038648,6542144
1515477114CF216D7BBE36CB2F0E420E	7503635,7442713,7524663
1515477155EF2C20048C9010DBFF0D51	7107534,7471928
1515477185E0EE2B9059E3EAB39976F7	5904115,6238442
151547723700A6B85591F5FD06AE479A	7061705,6403070,7631716,7463512,7631727
151547728175F21DDBA667CD5152B97C	7135115,1402251,1445497
1515477346DBF83409569AA9BD7619B7	6063843,7216603,5636258,5980052
1515477350927AFA04C7E1FC25FC2B55	7209837,7209868,7209873
1515477360A552A3B6405F1FD3A9820A	6971314,7219961,7219962
15154773834182F2B83D3800DD5787E3	6805878,6921137
1515477415DC40D341E55BBB579212CE	6417111,6376511,6822846,6823522,6055811,7298259,7632036,6336804,7011400,7429927
151547749173B7BB06A1E861286405D7	7471381,7590102,3628877
1515477525FD9635F045FD5D78847863	7651289,7365162
1515477529F6999180E70BC84D91459A	7282721,6863728,7181589
1515477551E668242472E2781C1E88A7	7189006,7142304,5913043
1515477578E8392BBAE475D10087ED5A	7014040,6972861
15154775937EE457AF9E9ED78000DD47	6263067,7245147,7428440,6996788
15154776054C2D547D244E399AAAB1B9	6744063,6913159
151547765406D027BA2BE36B90A3DB29	6269312,5852361
1515477667251C0DFA8AE1E0686A54F4	7470381,7394198
1515477685EB7E88E45F5191AB857356	6359842,6373640
1515477696462655652C31EA76754BFD	7109112,6482606,7424114
1515477722EDC764AB1DD4C88B1A72EA	7223878,7261743,7403345,7314770
15154777704BD7804525A879AEDB9701	5949971,5655019
1515477782EFE99AC22E571A56EE77DD	6360594,3264761
1515477814469654253D3FDDE17A52F1	6015318,5674872
151547784132F6F60860F8BB185893F7	7381695,7426545,7194107
1515477887EFD3586DD77C8E31761C0B	6422545,7089454,7328435
1515477916D300F427DDDF54819EB277	6338434,3675454
151547791847BB12016FB2591B0F4EBE	6426440,6078462,7651973,7058621,6995314
1515477939D92C618C839F4F0018DB24	7574821,7025666,7396032,7644670
1515477941D69B108A25BE6C6B9FE411	6743796,6822866
151547794779D3D9266C95BEC5BA5145	7501710,7427375,7492218,7476665
1515478011A404325EAE533DA683C5EF	6584850,5792999,5792029,5735834,5792042,6483418
151547803954B3C29E082456A94343C5	7651539,7491719
1515478042E75AAA047F597ADB6824F1	7498528,7532701,6548791
15154780449C90DB390162746C56242B	6394681,7118324
15154781039C8A1A2227BE0B681CA424	7484555,7463521
1515478105B073C1698AC3AD7B353BC6	6739195,7203139,6430592,6182543
15154781677E2E5C23B70D4289030EEA	6688461,7046418
1515478189E2304DFA2A9567A6E50277	6703140,7174291
1515478190348632297C110F30B734A0	6284877,6845428
1515478191C6E8F9F21FF8CFF7D9A9D7	6456155,5852361,7103088
1515478282E12565A335B4F879B895E8	6099431,6093827
151547831167AA665CA261592ABC2E32	7195874,6549176,7197020,7286655
1515478364F8613D79A470588CD78204	7286523,7134973
1515478404168A8F62239158EA79FC26	5580596,6903511,6079054
1515478411C2D90B1418A31F238F5665	6012209,6012211,6012212,6140493
15154784156E5E8EC8B77207648810F1	7544564,5804544
1515478456459A9F65750D6957CA4F1C	5748435,6240936,6700865,7413778,7617770,5756029,5983750
1515478460DF2711098AD44D4C96E397	7261743,7145690,7430590,7646993
1515478481F691E38EAA02B8E4EE92BD	7642586,5756029
151547850832673264A8BE142688AD9C	7225023,7224848,7207464,7224999,7207417,7225022,7225028,7211081
1515478552531DA7F4CC2AAB03A730E0	6321636,5895004,7574134,7496101,7238777
1515478555CFAAF62238B41A7BE5BEE0	7652307,7649628,6572607,5549645,7511613
15154785583F3A64E78E96D5247313BA	7348220,7331149,7490389,7311875,7331863,7495242,6850566
15154785747F7500C0E6F01D34185D6D	7176495,7109086,7367894
